pfam,prozant
PF12322,-5.0534351125363425e-05
PF02464,5.761389163621373e-06
PF00750,-1.300385759937356e-05
PF00044,-1.300385759937356e-05
PF03851,-3.176910436236849e-05
PF14561,-1.300385759937356e-05
PF01063,5.761389163621373e-06
PF05136,-1.300385759937356e-05
PF09423,-1.300385759937356e-05
PF13410,-1.300385759937356e-05
PF03693,2.4526635926616306e-05
PF01025,-1.300385759937356e-05
PF00497,-1.300385759937356e-05
PF01613,-1.300385759937356e-05
PF14842,-1.300385759937356e-05
PF13394,-5.0534351125363425e-05
PF03719,-1.300385759937356e-05
PF07879,-1.300385759937356e-05
PF02576,-1.300385759937356e-05
PF01313,-1.300385759937356e-05
PF00939,5.761389163621373e-06
PF01931,-1.300385759937356e-05
PF05524,-1.300385759937356e-05
PF07769,-1.300385759937356e-05
PF01348,2.4526635926616306e-05
PF09611,-1.300385759937356e-05
PF02586,-3.176910436236849e-05
PF02897,-1.300385759937356e-05
PF04185,5.761389163621373e-06
PF03942,-1.300385759937356e-05
PF01590,-0.00021942157199231782
PF01634,-1.300385759937356e-05
PF00872,5.761389163621373e-06
PF01479,-1.300385759937356e-05
PF03486,-1.300385759937356e-05
PF01943,-5.0534351125363425e-05
PF03819,5.761389163621373e-06
PF04717,-1.300385759937356e-05
PF02311,-1.300385759937356e-05
PF01502,5.761389163621373e-06
PF00449,-1.300385759937356e-05
PF01434,-1.300385759937356e-05
PF02378,-1.300385759937356e-05
PF04376,-1.300385759937356e-05
PF02154,-1.300385759937356e-05
PF03444,-1.300385759937356e-05
PF08019,-3.176910436236849e-05
PF01521,-1.300385759937356e-05
PF00075,5.761389163621373e-06
PF08282,-1.300385759937356e-05
PF04116,-1.300385759937356e-05
PF12801,-1.300385759937356e-05
PF13672,-1.300385759937356e-05
PF10134,5.761389163621373e-06
PF00959,-1.300385759937356e-05
PF01433,-1.300385759937356e-05
PF00984,-1.300385759937356e-05
PF02091,-1.300385759937356e-05
PF10531,-1.300385759937356e-05
PF04120,-1.300385759937356e-05
PF00809,-1.300385759937356e-05
PF09722,-1.300385759937356e-05
PF06071,5.761389163621373e-06
PF01565,-1.300385759937356e-05
PF13286,-1.300385759937356e-05
PF04126,-1.300385759937356e-05
PF07024,-1.300385759937356e-05
PF01380,-1.300385759937356e-05
PF03453,5.761389163621373e-06
PF13336,-1.300385759937356e-05
PF00218,-1.300385759937356e-05
PF13365,5.761389163621373e-06
PF01195,-1.300385759937356e-05
PF04223,2.4526635926616306e-05
PF13759,5.761389163621373e-06
PF01545,-1.300385759937356e-05
PF11171,-1.300385759937356e-05
PF01619,-1.300385759937356e-05
PF14450,-0.0014391626115869886
PF01769,-1.300385759937356e-05
PF07750,-1.300385759937356e-05
PF13505,-1.300385759937356e-05
PF03320,-1.300385759937356e-05
PF08345,-1.300385759937356e-05
PF01077,5.761389163621373e-06
PF06803,5.761389163621373e-06
PF01336,-1.300385759937356e-05
PF08535,-3.176910436236849e-05
PF02894,-1.300385759937356e-05
PF00208,-1.300385759937356e-05
PF07519,-1.300385759937356e-05
PF09603,2.4526635926616306e-05
PF14849,-1.300385759937356e-05
PF00756,-1.300385759937356e-05
PF01625,-1.300385759937356e-05
PF11520,-1.300385759937356e-05
PF02934,-1.300385759937356e-05
PF01385,-8.806484465135328e-05
PF02567,-1.300385759937356e-05
PF01514,-1.300385759937356e-05
PF01396,5.761389163621373e-06
PF00579,5.761389163621373e-06
PF03567,2.4526635926616306e-05
PF04610,-1.300385759937356e-05
PF03167,-1.300385759937356e-05
PF00137,-1.300385759937356e-05
PF01450,-1.300385759937356e-05
PF02361,2.4526635926616306e-05
PF01269,-1.300385759937356e-05
PF02866,-1.300385759937356e-05
PF13237,-3.176910436236849e-05
PF02472,-1.300385759937356e-05
PF04002,-1.300385759937356e-05
PF05430,-1.300385759937356e-05
PF01865,-1.300385759937356e-05
PF02537,-1.300385759937356e-05
PF01965,-1.300385759937356e-05
PF01408,5.761389163621373e-06
PF00156,-1.300385759937356e-05
PF09339,-1.300385759937356e-05
PF03144,-3.176910436236849e-05
PF02604,-1.300385759937356e-05
PF00210,-1.300385759937356e-05
PF01627,-3.176910436236849e-05
PF00312,-1.300385759937356e-05
PF09334,5.761389163621373e-06
PF08402,-1.300385759937356e-05
PF03332,-6.50192879968678e-06
PF00125,1.2263317963308153e-05
PF05638,-6.50192879968678e-06
PF03099,1.2263317963308153e-05
PF06199,-2.5267175562681713e-05
PF04828,-6.50192879968678e-06
PF04079,-6.50192879968678e-06
PF12848,-6.50192879968678e-06
PF00053,1.2263317963308153e-05
PF09928,-6.50192879968678e-06
PF01600,1.2263317963308153e-05
PF00469,1.2263317963308153e-05
PF04198,-6.50192879968678e-06
PF01197,1.2263317963308153e-05
PF09106,-6.50192879968678e-06
PF13862,1.2263317963308153e-05
PF14568,-2.5267175562681713e-05
PF00070,-4.403242232567664e-05
PF04304,-6.50192879968678e-06
PF00288,1.2263317963308153e-05
PF01709,-6.50192879968678e-06
PF00211,-6.50192879968678e-06
PF05569,-6.50192879968678e-06
PF11617,1.2263317963308153e-05
PF01022,1.2263317963308153e-05
PF01121,-6.50192879968678e-06
PF01475,-6.50192879968678e-06
PF04127,-6.50192879968678e-06
PF03848,-6.50192879968678e-06
PF08501,-6.50192879968678e-06
PF01478,1.2263317963308153e-05
PF04586,1.2263317963308153e-05
PF00576,-6.50192879968678e-06
PF11906,-6.50192879968678e-06
PF04014,1.2263317963308153e-05
PF01614,-4.403242232567664e-05
PF07885,-6.50192879968678e-06
PF04332,1.2263317963308153e-05
PF11902,-6.50192879968678e-06
PF00146,-6.50192879968678e-06
PF11351,-6.50192879968678e-06
PF08541,1.2263317963308153e-05
PF02374,-6.50192879968678e-06
PF00988,-6.50192879968678e-06
PF02108,-6.50192879968678e-06
PF08546,1.2263317963308153e-05
PF11358,-6.50192879968678e-06
PF01699,1.2263317963308153e-05
PF02767,1.2263317963308153e-05
PF01029,-6.50192879968678e-06
PF08534,-6.50192879968678e-06
PF03200,1.2263317963308153e-05
PF03726,-2.5267175562681713e-05
PF01874,-6.50192879968678e-06
PF00773,-6.50192879968678e-06
PF01833,-6.50192879968678e-06
PF05649,-6.50192879968678e-06
PF02733,-6.50192879968678e-06
PF08348,-6.50192879968678e-06
PF05195,-6.50192879968678e-06
PF00180,-6.50192879968678e-06
PF04390,-6.50192879968678e-06
PF07994,-6.50192879968678e-06
PF01112,-6.50192879968678e-06
PF01337,-6.50192879968678e-06
PF02080,-6.50192879968678e-06
PF09791,-6.50192879968678e-06
PF01796,-6.50192879968678e-06
PF04956,-6.50192879968678e-06
PF01764,-6.50192879968678e-06
PF02666,-6.50192879968678e-06
PF11249,1.2263317963308153e-05
PF13350,-6.50192879968678e-06
PF03591,-6.50192879968678e-06
PF06325,-6.50192879968678e-06
PF14552,-6.50192879968678e-06
PF01351,1.2263317963308153e-05
PF01127,-6.50192879968678e-06
PF06472,-6.50192879968678e-06
PF07178,-6.50192879968678e-06
PF05257,-6.50192879968678e-06
PF08450,-6.50192879968678e-06
PF13679,-6.50192879968678e-06
PF09116,-6.50192879968678e-06
PF02225,-6.50192879968678e-06
PF13565,-6.50192879968678e-06
PF11898,-6.50192879968678e-06
PF00437,-6.50192879968678e-06
PF01219,-6.50192879968678e-06
PF11288,-6.50192879968678e-06
PF02401,-6.50192879968678e-06
PF03364,-6.50192879968678e-06
PF05284,-6.50192879968678e-06
PF01411,-6.50192879968678e-06
PF11614,-6.50192879968678e-06
PF01668,-6.50192879968678e-06
PF03705,1.2263317963308153e-05
PF00091,-6.50192879968678e-06
PF11974,-6.50192879968678e-06
PF13353,-2.5267175562681713e-05
PF13309,-6.50192879968678e-06
PF14518,-6.50192879968678e-06
PF00455,1.2263317963308153e-05
PF13669,-6.50192879968678e-06
PF12852,1.2263317963308153e-05
PF13671,-8.156291585166652e-05
PF14119,-6.50192879968678e-06
PF08484,-6.50192879968678e-06
PF11799,-6.50192879968678e-06
PF01068,-6.50192879968678e-06
PF03259,-6.50192879968678e-06
PF02469,-6.50192879968678e-06
PF00762,1.2263317963308153e-05
PF05939,-6.50192879968678e-06
PF02482,-6.50192879968678e-06
PF13510,-6.50192879968678e-06
PF03331,1.2263317963308153e-05
PF02883,1.2263317963308153e-05
PF08264,1.2263317963308153e-05
PF09998,-6.50192879968678e-06
PF02823,-6.50192879968678e-06
PF13280,-6.50192879968678e-06
PF00160,-6.50192879968678e-06
PF13714,-6.50192879968678e-06
PF03118,-6.50192879968678e-06
PF00902,-6.50192879968678e-06
PF00410,-6.50192879968678e-06
PF13598,-6.50192879968678e-06
PF08882,-6.50192879968678e-06
PF03169,1.2263317963308153e-05
PF02632,-6.50192879968678e-06
PF13433,-6.50192879968678e-06
PF08494,-6.50192879968678e-06
PF12781,1.2263317963308153e-05
PF05036,-6.50192879968678e-06
PF11258,-6.50192879968678e-06
PF03807,-6.50192879968678e-06
PF01253,1.2263317963308153e-05
PF02417,-6.50192879968678e-06
PF13226,1.2263317963308153e-05
PF08406,-6.50192879968678e-06
PF03116,-6.50192879968678e-06
PF03460,-6.50192879968678e-06
PF06406,-6.50192879968678e-06
PF05345,-6.50192879968678e-06
PF04228,-6.50192879968678e-06
PF08521,-6.50192879968678e-06
PF01207,-6.50192879968678e-06
PF04325,-6.50192879968678e-06
PF08007,-6.50192879968678e-06
PF04452,1.2263317963308153e-05
PF00850,-6.50192879968678e-06
PF13580,-6.50192879968678e-06
PF01032,1.2263317963308153e-05
PF13306,1.2263317963308153e-05
PF06833,-6.50192879968678e-06
PF02545,-6.50192879968678e-06
PF01458,-6.50192879968678e-06
PF02672,-6.50192879968678e-06
PF13305,-6.50192879968678e-06
PF03755,-2.5267175562681713e-05
PF05378,-6.50192879968678e-06
PF00278,-6.50192879968678e-06
PF02033,1.2263317963308153e-05
PF08340,-6.50192879968678e-06
PF00816,-4.403242232567664e-05
PF06315,-6.50192879968678e-06
PF11755,-6.50192879968678e-06
PF01687,-6.50192879968678e-06
PF01144,-6.50192879968678e-06
PF01863,-6.50192879968678e-06
PF01556,-6.50192879968678e-06
PF08359,-6.50192879968678e-06
PF05043,1.2263317963308153e-05
PF00731,1.2263317963308153e-05
PF13412,1.2263317963308153e-05
PF06666,-6.50192879968678e-06
PF13537,1.2263317963308153e-05
PF01904,1.2263317963308153e-05
PF00185,-6.50192879968678e-06
PF00059,1.2263317963308153e-05
PF03692,-6.50192879968678e-06
PF02407,1.2263317963308153e-05
PF03717,-6.50192879968678e-06
PF00582,-6.50192879968678e-06
PF06537,-6.50192879968678e-06
PF08669,-2.5267175562681713e-05
PF11136,-6.50192879968678e-06
PF12872,-6.50192879968678e-06
PF01451,-6.50192879968678e-06
PF07514,1.2263317963308153e-05
PF08712,-6.50192879968678e-06
PF08545,1.2263317963308153e-05
PF00408,-6.50192879968678e-06
PF12804,-2.5267175562681713e-05
PF02203,-6.50192879968678e-06
PF11987,-6.50192879968678e-06
PF04430,-2.5267175562681713e-05
PF07282,-6.50192879968678e-06
PF01116,-6.50192879968678e-06
PF08388,-6.50192879968678e-06
PF13155,-6.50192879968678e-06
PF00575,-6.50192879968678e-06
PF03937,-6.50192879968678e-06
PF12607,-6.50192879968678e-06
PF13476,-6.279766908867158e-05
PF00591,-6.50192879968678e-06
PF14622,-6.50192879968678e-06
PF09924,-6.50192879968678e-06
PF00763,-6.50192879968678e-06
PF06463,-6.50192879968678e-06
PF06827,1.2263317963308153e-05
PF05598,-6.50192879968678e-06
PF03104,-6.50192879968678e-06
PF13545,-6.50192879968678e-06
PF13703,1.2263317963308153e-05
PF00347,-6.50192879968678e-06
PF00854,1.2263317963308153e-05
PF00504,-6.50192879968678e-06
PF12418,-6.50192879968678e-06
PF03176,-6.50192879968678e-06
PF00226,-6.50192879968678e-06
PF07517,-6.50192879968678e-06
PF11127,-6.50192879968678e-06
PF02916,-6.50192879968678e-06
PF15469,1.2263317963308153e-05
PF14424,-2.5267175562681713e-05
PF00327,-6.50192879968678e-06
PF02569,1.2263317963308153e-05
PF01610,-6.50192879968678e-06
PF13600,-6.50192879968678e-06
PF02657,-6.50192879968678e-06
PF13528,-6.50192879968678e-06
PF04135,1.2263317963308153e-05
PF06793,-6.50192879968678e-06
PF02348,-6.50192879968678e-06
PF07883,-6.50192879968678e-06
PF00595,-6.50192879968678e-06
PF01969,-6.50192879968678e-06
PF06041,-6.50192879968678e-06
PF04321,-6.50192879968678e-06
PF05309,-6.50192879968678e-06
PF00255,-6.50192879968678e-06
PF02785,-2.5267175562681713e-05
PF01026,-6.50192879968678e-06
PF05762,-6.50192879968678e-06
PF04675,-6.50192879968678e-06
PF08704,-6.50192879968678e-06
PF04166,-6.50192879968678e-06
PF03952,-6.50192879968678e-06
PF08242,-6.50192879968678e-06
PF00443,1.2263317963308153e-05
PF14031,-6.50192879968678e-06
PF12680,-6.50192879968678e-06
PF06835,-6.50192879968678e-06
PF00821,-6.50192879968678e-06
PF01596,-6.50192879968678e-06
PF02790,-6.50192879968678e-06
PF01322,-2.5267175562681713e-05
PF09917,-6.50192879968678e-06
PF01595,-6.50192879968678e-06
PF00662,-6.50192879968678e-06
PF06831,1.2263317963308153e-05
PF12843,-6.50192879968678e-06
PF02673,1.2263317963308153e-05
PF11053,-2.5267175562681713e-05
PF02153,-6.50192879968678e-06
PF01883,-6.50192879968678e-06
PF02630,-6.50192879968678e-06
PF04898,-6.50192879968678e-06
PF07804,-6.50192879968678e-06
PF02305,-0.00015662390290364624
PF11794,-6.50192879968678e-06
PF02730,1.2263317963308153e-05
PF01896,-6.50192879968678e-06
PF02445,-6.50192879968678e-06
PF13700,-6.50192879968678e-06
PF08206,-6.50192879968678e-06
PF01501,-6.50192879968678e-06
PF10074,-6.50192879968678e-06
PF00899,-6.50192879968678e-06
PF02049,-6.50192879968678e-06
PF00742,-6.50192879968678e-06
PF00317,-2.5267175562681713e-05
PF13163,-6.50192879968678e-06
PF00252,1.2263317963308153e-05
PF13492,-6.50192879968678e-06
PF14707,-6.50192879968678e-06
PF05140,-6.50192879968678e-06
PF11749,-6.50192879968678e-06
PF01817,-6.50192879968678e-06
PF04563,-6.50192879968678e-06
PF11360,-6.50192879968678e-06
PF14578,-6.50192879968678e-06
PF11104,-6.50192879968678e-06
PF07318,-6.50192879968678e-06
PF01515,-6.50192879968678e-06
PF13144,-6.50192879968678e-06
PF08032,-6.50192879968678e-06
PF10023,-6.50192879968678e-06
PF02302,-6.50192879968678e-06
PF00462,-6.50192879968678e-06
PF05015,-6.50192879968678e-06
PF12951,1.2263317963308153e-05
PF02146,-6.50192879968678e-06
PF00376,-6.50192879968678e-06
PF13624,-6.50192879968678e-06
PF02550,-6.50192879968678e-06
PF13406,-6.50192879968678e-06
PF13604,-6.279766908867158e-05
PF00334,-6.50192879968678e-06
PF02423,1.2263317963308153e-05
PF05658,1.2263317963308153e-05
PF00932,1.2263317963308153e-05
PF07991,-6.50192879968678e-06
PF04752,-6.50192879968678e-06
PF02682,-6.50192879968678e-06
PF01954,-6.50192879968678e-06
PF06054,-6.50192879968678e-06
PF08827,-6.50192879968678e-06
PF01547,-8.156291585166652e-05
PF09537,-6.50192879968678e-06
PF08530,-6.50192879968678e-06
PF08722,1.2263317963308153e-05
PF06166,-6.50192879968678e-06
PF12101,-6.50192879968678e-06
PF02597,-6.50192879968678e-06
PF11775,-6.50192879968678e-06
PF01059,-6.50192879968678e-06
PF01628,-6.50192879968678e-06
PF02628,-6.50192879968678e-06
PF04095,-6.50192879968678e-06
PF03743,1.2263317963308153e-05
PF02896,-6.50192879968678e-06
PF01050,1.2263317963308153e-05
PF01152,-6.50192879968678e-06
PF02421,1.2263317963308153e-05
PF04909,-6.50192879968678e-06
PF10093,-6.50192879968678e-06
PF04032,-6.50192879968678e-06
PF12236,-6.50192879968678e-06
PF11444,-6.50192879968678e-06
PF05175,1.2263317963308153e-05
PF02223,-6.50192879968678e-06
PF01476,-6.50192879968678e-06
PF02558,-6.50192879968678e-06
PF06945,-6.50192879968678e-06
PF07660,-6.50192879968678e-06
PF13883,-6.50192879968678e-06
PF10122,1.2263317963308153e-05
PF10649,-6.50192879968678e-06
PF05199,1.2263317963308153e-05
PF00345,-2.5267175562681713e-05
PF11753,1.2263317963308153e-05
PF13655,-6.50192879968678e-06
PF00268,1.2263317963308153e-05
PF11162,-2.5267175562681713e-05
PF12631,-6.50192879968678e-06
PF03412,1.2263317963308153e-05
PF04551,-6.50192879968678e-06
PF06421,-6.50192879968678e-06
PF04879,-6.50192879968678e-06
PF08502,-6.50192879968678e-06
PF07702,-6.50192879968678e-06
PF05643,-6.50192879968678e-06
PF01327,-6.50192879968678e-06
PF13478,-6.50192879968678e-06
PF10605,-6.50192879968678e-06
PF01113,-6.50192879968678e-06
PF13291,-6.50192879968678e-06
PF00475,-6.50192879968678e-06
PF00768,-6.50192879968678e-06
PF12705,-6.50192879968678e-06
PF03054,1.2263317963308153e-05
PF00309,-6.50192879968678e-06
PF00401,1.2263317963308153e-05
PF01746,-6.50192879968678e-06
PF13884,-6.50192879968678e-06
PF11304,-6.50192879968678e-06
PF06213,-6.50192879968678e-06
PF01588,-6.50192879968678e-06
PF00466,1.2263317963308153e-05
PF01430,-6.50192879968678e-06
PF00425,-6.50192879968678e-06
PF00132,1.2263317963308153e-05
PF02021,-6.50192879968678e-06
PF13470,1.2263317963308153e-05
PF08101,1.2263317963308153e-05
PF01653,-6.50192879968678e-06
PF14105,1.2263317963308153e-05
PF02548,-6.50192879968678e-06
PF00313,-6.50192879968678e-06
PF12487,-6.50192879968678e-06
PF05050,-6.50192879968678e-06
PF01339,-6.50192879968678e-06
PF13522,-2.5267175562681713e-05
PF00326,-6.50192879968678e-06
PF01818,-6.50192879968678e-06
PF04860,-2.5267175562681713e-05
PF01968,1.2263317963308153e-05
PF05118,-6.50192879968678e-06
PF02403,-6.50192879968678e-06
PF01203,-0.001707637455432539
PF10734,-0.00048789641583786824
PF04324,-0.0003753049352598987
PF14905,-0.00035653968849690376
PF02129,-0.00024394820791893412
PF04598,-0.0002251829611559392
PF02303,-0.0002251829611559392
PF13098,-0.00020641771439294427
PF07022,-0.00018765246762994934
PF13229,-0.00013135672734096454
PF13371,-0.0001125914805779696
PF06841,-0.0001125914805779696
PF05455,-0.0001125914805779696
PF08327,-0.0001125914805779696
PF13844,-9.382623381497467e-05
PF13692,-7.506098705197973e-05
PF13191,-7.506098705197973e-05
PF13593,-7.506098705197973e-05
PF13428,-7.506098705197973e-05
PF09733,-5.62957402889848e-05
PF07228,-5.62957402889848e-05
PF03629,-5.62957402889848e-05
PF00532,-5.62957402889848e-05
PF13310,-5.62957402889848e-05
PF13551,-5.62957402889848e-05
PF09296,-5.62957402889848e-05
PF12706,-3.7530493525989866e-05
PF03824,-3.7530493525989866e-05
PF01878,-3.7530493525989866e-05
PF05016,-3.7530493525989866e-05
PF02073,-3.7530493525989866e-05
PF13207,-3.7530493525989866e-05
PF10145,-3.7530493525989866e-05
PF13673,-3.7530493525989866e-05
PF13447,-3.7530493525989866e-05
PF13953,-3.7530493525989866e-05
PF03137,-3.7530493525989866e-05
PF03170,-3.7530493525989866e-05
PF06714,-3.7530493525989866e-05
PF08291,-1.8765246762994933e-05
PF10926,-1.8765246762994933e-05
PF03476,-1.8765246762994933e-05
PF08994,-1.8765246762994933e-05
PF00419,-1.8765246762994933e-05
PF08275,-1.8765246762994933e-05
PF03524,-1.8765246762994933e-05
PF06296,-1.8765246762994933e-05
PF05621,-1.8765246762994933e-05
PF07705,-1.8765246762994933e-05
PF13279,-1.8765246762994933e-05
PF05159,-1.8765246762994933e-05
PF05099,-1.8765246762994933e-05
PF09215,-1.8765246762994933e-05
PF00797,-1.8765246762994933e-05
PF01930,-1.8765246762994933e-05
PF02468,-1.8765246762994933e-05
PF05272,-1.8765246762994933e-05
PF09209,-1.8765246762994933e-05
PF08479,-1.8765246762994933e-05
PF04233,-1.8765246762994933e-05
PF06074,-1.8765246762994933e-05
PF02304,-1.8765246762994933e-05
PF12840,-1.8765246762994933e-05
PF01728,-1.8765246762994933e-05
PF05729,-1.8765246762994933e-05
PF02561,-1.8765246762994933e-05
PF05491,-1.8765246762994933e-05
PF00217,-1.8765246762994933e-05
PF13670,-1.8765246762994933e-05
PF13753,-1.8765246762994933e-05
PF02460,-1.8765246762994933e-05
PF13175,-1.8765246762994933e-05
PF00133,-1.8765246762994933e-05
PF08401,-1.8765246762994933e-05
PF13202,-1.8765246762994933e-05
PF06750,-1.8765246762994933e-05
PF08765,-1.8765246762994933e-05
PF01321,-1.8765246762994933e-05
PF07793,-1.8765246762994933e-05
PF07273,-1.8765246762994933e-05
PF12851,-1.8765246762994933e-05
PF07687,-1.8765246762994933e-05
PF02702,0.09880152427634366
PF02321,-0.011223284814010963
PF00254,0.010717398669922693
PF07690,0.024466866921962142
PF00375,-0.008878146978183139
PF01979,-0.013017616724557014
PF00083,-0.03673250453708246
PF13416,-0.008471509714269156
PF02667,0.0001351922071776042
PF00657,-0.005311957545511614
PF04055,-0.0025664551708785323
PF06745,0.0023395683702367547
PF12795,-0.0029161003387115064
PF02518,-0.0008579437037810533
PF02879,0.0011410882742208424
PF01220,0.0001590379056327718
PF00749,-0.0025752155384564483
PF00593,-0.0019576952304111066
PF00126,4.294117342752875e-07
PF08967,0.0007781578069069178
PF13458,-0.00016512538077038475
PF02574,-0.00143420849807387
PF00873,-0.0008451619160228237
PF00082,-0.0030023432901687243
PF03389,-0.0014068455815336718
PF00355,-0.0017990644144664017
PF07495,-0.001551124702511559
PF00710,-0.0009719124776224938
PF00697,0.000505313825233419
PF03186,-0.0008172658017396909
PF00005,-0.000352785212374341
PF00106,-0.0006954990396733547
PF00310,-0.0005735249357138878
PF13561,0.000211734733750089
PF07715,-0.0008242638782880903
PF00330,-9.167871489522265e-05
PF01765,-0.00011760496613151864
PF13180,-0.0009125360648325747
PF00588,0.00021699997516499763
PF05707,-0.00066998747222332
PF00875,0.0011159619346610419
PF03466,-0.0001286760106782778
PF02463,-0.0004530763249947802
PF00828,-0.0005559149123732197
PF00512,0.0006800809492206679
PF03401,-0.0004985083626301368
PF01381,0.0006913149216923289
PF10013,-0.00034978600383585735
PF00171,-0.00028085667576553165
PF14700,-0.00046702806412335016
PF04715,-0.000223079856204416
PF13525,-0.0002786350568573353
PF00581,0.0001468339597098941
PF06412,0.0007725890316884136
PF05732,-0.00044390104350641366
PF07992,0.0005506570349323179
PF02880,0.0007541940547434514
PF00501,-0.0002648906596218963
PF00905,0.0006827543019093477
PF00205,-9.888413333675259e-05
PF00528,-0.00014542698042620727
PF00586,-0.00013567408722667707
PF01578,-0.0004131612846356924
PF13531,-0.00030995242743922025
PF13792,-0.00022838951158755374
PF02486,-0.00035937596911048554
PF03090,-0.0007408125633520383
PF01464,-0.0002651794654774782
PF02355,0.0003259258075568622
PF00561,-0.0002925867959859052
PF12681,-0.0003019694193674027
PF07686,0.0005395859903855587
PF00155,-0.00019839029235289775
PF01554,-0.00025756672722369325
PF03328,0.0003775709681363238
PF00072,-9.444089552036023e-05
PF03992,-0.00029435668111361767
PF00248,-0.0002474435642061304
PF02686,-0.00018789685951730217
PF02322,0.00041621227111641177
PF00318,-0.0001622594141365878
PF01402,-5.905055694011566e-05
PF02050,0.00043534778769743944
PF07859,-6.193125152192627e-05
PF01926,-0.00014925555653721426
PF02678,-4.6046699340742054e-05
PF00551,3.226525211108105e-05
PF01066,-0.0003210234719859793
PF12704,-0.00014888528671918146
PF00009,-0.0002769910496603026
PF05987,0.0001358443791255859
PF01522,0.0003581466456997144
PF02687,0.00029571924642907556
PF00359,-0.00017341192264579776
PF02424,-0.00017629261722760847
PF02781,-0.00010736328915728283
PF00486,-6.983279563129298e-05
PF13609,-0.00017230111319169964
PF13900,0.00023115169221269138
PF00450,-0.00030040687613282083
PF08279,0.00031884626704601195
PF13360,-0.0007475218340448559
PF00115,-0.00010950344410302811
PF03477,0.00024090458541222156
PF02614,-0.00015316559661067203
PF02310,-0.00012789842104799035
PF08708,-0.0005501164732153764
PF13746,-9.975055090349796e-05
PF02653,-4.020384621466973e-05
PF00970,-8.38659987223137e-05
PF00271,-0.00012752815122995766
PF02601,-6.798144654112943e-05
PF12399,0.00026979299519277935
PF02867,-0.00013365981021161173
PF00324,-0.0001116435990487734
PF00441,-8.349572890428095e-05
PF03372,-0.00012102622243027086
PF00158,0.0001824686901774915
PF00563,7.925983298101935e-05
PF08811,-0.00012715788141192492
PF01370,-1.456640083395531e-05
PF02798,-0.00011777525803042746
PF00795,0.00017633703119583738
PF01571,-8.637642348609167e-05
PF00665,-0.00012065595261223817
PF13188,-9.250808246774573e-05
PF10118,-0.00013003857599373564
PF13347,-0.0004927099234722935
PF01138,-0.00011740498821239477
PF01568,-4.234400116041501e-05
PF00702,-1.0945166616079221e-05
PF00085,-7.694202216235847e-06
PF00534,0.0001738266064320594
PF01757,-0.00015456521192035193
PF13454,-8.563588385002626e-05
PF00152,0.00010201658377992306
PF00175,-0.00013254900075751358
PF12850,-5.7488013705533876e-05
PF01594,-0.00011378375399451865
PF02782,-8.563588385002626e-05
PF04851,0.00017094591185024872
PF03631,3.958918450928421e-05
PF05960,-0.00014806328312066516
PF00378,-0.00011991541297617272
PF07195,-0.0002137416467911474
PF07703,-0.00010728182519483188
PF09084,-8.851657843183695e-05
PF03713,-7.913395505033949e-05
PF12697,-0.00016970922446547077
PF03507,0.00019621308741293045
PF00015,-3.835249712450621e-05
PF01266,-6.650036726899862e-05
PF13520,-1.6336285961667907e-05
PF03009,-9.139727301364764e-05
PF00999,-7.263202625065271e-05
PF00149,-0.0001256768021397941
PF02353,-9.75289319953017e-05
PF01812,-0.00013505942552129155
PF00202,-6.938106185080931e-05
PF03079,-5.061581508781436e-05
PF00482,-9.75289319953017e-05
PF13437,-1.3085321561824505e-05
PF00892,-5.6747474069468446e-05
PF02738,0.00010275712341598848
PF01553,-5.6747474069468446e-05
PF00285,-0.00010366059097695579
PF05681,-6.613009745096591e-05
PF00691,-6.287913305112253e-05
PF01810,-8.164437981411749e-05
PF01555,-5.349650966962507e-05
PF01977,-4.411388628812761e-05
PF00580,-6.90107920327766e-05
PF00266,-6.90107920327766e-05
PF00764,-6.90107920327766e-05
PF00004,4.6831652945036377e-05
PF13193,-8.14639624509522e-08
PF00270,-1.8846710725445905e-05
PF00213,-4.6994580869938295e-05
PF00578,0.00012189263999701611
PF03928,-2.822933410694337e-05
PF01103,-8.127410999608475e-05
PF07068,-0.0001000393567590797
PF13361,-4.374361647009489e-05
PF00990,-2.4978369707099967e-05
PF13417,2.5185711600230764e-05
PF00929,4.395095836322569e-05
PF13730,-0.00032197135351517546
PF00012,-5.9257898833246444e-05
PF00342,-7.477218119639797e-05
PF04542,-3.7241687670408116e-05
PF00679,-3.7241687670408116e-05
PF12973,-3.7241687670408116e-05
PF02774,-0.00014045054486688024
PF12700,-0.00010292005134089036
PF06808,4.1070263781415e-05
PF03349,-5.888762901521373e-05
PF00108,4.432122818125842e-05
PF12318,0.00011938221523323815
PF08125,-5.888762901521373e-05
PF03781,-4.0122382252218776e-05
PF01618,-5.888762901521373e-05
PF01597,-2.748879447087794e-05
PF00535,-3.68714178523754e-05
PF01494,-3.68714178523754e-05
PF01645,-0.00013069765166735009
PF06969,-6.501928799686782e-05
PF03971,-3.68714178523754e-05
PF00817,-2.748879447087794e-05
PF01496,-0.00016822814519333994
PF01636,-6.176832359702443e-05
PF08352,-5.238570021552694e-05
PF02515,-5.238570021552694e-05
PF00384,-6.176832359702443e-05
PF03446,3.2057910217950255e-05
PF06127,-5.472583308039611e-06
PF13378,-5.238570021552694e-05
PF01202,-1.1604242289693685e-05
PF12392,-2.0986865671191162e-05
PF02811,6.345674476228603e-05
PF05048,7.161004473301241e-06
