0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,6
13,91
14,107
15,169
16,305
17,718
18,438
19,481
20,413
21,342
22,367
23,693
24,448
25,707
26,238
27,539
28,1084
29,714
30,2393
31,792
32,76
33,119
34,13
35,42
36,48
37,16
38,10
39,60
40,50
41,18
42,61
43,60
44,34
45,47
46,22
47,11
48,12
49,26
50,98
51,54
52,53
53,177
54,38
55,35
56,55
57,173
58,26
59,1
60,3
61,28
62,2
63,1
64,2
65,4
66,15
67,2
68,9
69,6
70,44
71,33
72,2
73,3
74,1
75,27
76,58
77,26
78,1
79,8
80,1
81,5
82,13
83,20
84,4
85,9
86,12
87,94
88,19
89,24
90,42
91,58
92,40
93,35
94,63
95,40
96,36
97,152
98,386
99,1203
100,2071 
