beebe_near_bottom_background
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,5
10,8
11,40
12,109
13,234
14,701
15,590
16,1253
17,1472
18,18748
19,53144
20,23954
21,22169
22,22332
23,26413
24,24457
25,26580
26,27663
27,28045
28,28590
29,45409
30,70447
31,53210
32,83757
33,42191
34,24950
35,28451
36,19812
37,17057
38,16190
39,14122
40,14237
41,15959
42,18257
43,17431
44,18913
45,25126
46,26673
47,21076
48,18822
49,24289
50,24333
51,28328
52,31323
53,31033
54,28423
55,26304
56,32847
57,110343
58,16342
59,20622
60,20954
61,30685
62,74203
63,193996
64,761329
65,45212
66,325
67,406
68,449
69,389
70,501
71,432
72,587
73,382
74,394
75,355
76,768
77,516
78,454
79,580
80,434
81,423
82,527
83,563
84,536
85,635
86,625
87,663
88,695
89,771
90,792
91,1268
92,1569
93,2108
94,3215
95,5269
96,10063
97,26549
98,70009
99,215995
100,912184
