0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,1
11,2
12,7
13,105
14,134
15,242
16,456
17,1004
18,602
19,726
20,616
21,501
22,471
23,960
24,642
25,1001
26,277
27,518
28,991
29,627
30,1899
31,698
32,118
33,132
34,17
35,56
36,57
37,26
38,17
39,70
40,59
41,28
42,71
43,75
44,42
45,77
46,27
47,20
48,13
49,22
50,161
51,83
52,37
53,266
54,51
55,45
56,61
57,244
58,46
59,4
60,4
61,50
62,3
63,0
64,1
65,2
66,9
67,1
68,6
69,15
70,90
71,58
72,2
73,2
74,0
75,26
76,79
77,36
78,4
79,12
80,1
81,6
82,15
83,20
84,6
85,21
86,6
87,183
88,25
89,32
90,58
91,84
92,61
93,64
94,111
95,73
96,42
97,156
98,442
99,1633
100,3423
