#frequency	superkingdom	phylum	class	order	family	genus
0.000000	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus		
0.000000	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Unknown	Thiomonas		
0.000007	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia		
0.000000	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium		
0.000000	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Photorhabdus		
0.000000	Viruses	Unknown	Unknown	Caudovirales	Unknown	Unknown		
0.000000	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium		
0.000000	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Marinomonas		
0.000000	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter		
0.000448	Bacteria	Proteobacteria	Betaproteobacteria	Unknown	Unknown	Unknown		
0.400879	Bacteria	Proteobacteria	Alphaproteobacteria	Unknown	Unknown	Unknown		
0.000000	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter		
0.000001	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		
0.000001	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Azoarcus		
0.000001	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax		
0.000000	Viruses	Unknown	Unknown	Unknown	Flaviviridae	Flavivirus		
0.000000	Viruses	Unknown	Unknown	Caudovirales	Podoviridae	Unknown		
0.000001	Viruses	Unknown	Unknown	Caudovirales	Siphoviridae	Unknown		
0.000442	Viruses	Unknown	Unknown	Caudovirales	Myoviridae	T4likevirus		
0.000363	Viruses	Unknown	Unknown	Caudovirales	Myoviridae	Unknown		
0.000000	Viruses	Unknown	Unknown	Unknown	Adenoviridae	Mastadenovirus		
